,model,pixels,image,true,predicted,success,cdiff,prior_probs,predicted_probs,perturbation
894,sequential,3,939,2,1,True,0.30224958,"[6.8734634e-01 2.5551759e-07 3.0224958e-01 7.0893811e-04 4.9006160e-10
 8.9524292e-06 1.1791135e-05 8.7233409e-03 7.7692981e-05 8.7314215e-04]","[[[0.0000000e+00 1.0000000e+00 5.1070964e-14 0.0000000e+00 5.0344027e-30
   0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]]]","[639.85143472 102.46089855 128.68666352  94.87149167 132.20687183
 222.08672554  99.94021721 107.71354866 297.22468727  67.61602388
 112.38919209 166.63810198]"
895,sequential,3,4814,6,7,True,0.2763974,"[5.8632886e-01 8.7111490e-03 1.0339478e-04 1.0100779e-03 3.7532739e-02
 2.1048696e-05 2.7639741e-01 3.9327819e-02 4.6470779e-04 5.0102793e-02]",[[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]]],"[ 45.59559388  86.42425568  72.35198317  47.77358312 530.26680592
  74.43373552 182.47459431 146.37004819 747.60364866 118.37333972
  46.37435105 151.51368927]"
896,sequential,3,2293,9,2,True,0.009634299,"[6.0114592e-01 1.6747143e-09 3.0664592e-06 5.0782858e-09 5.5115446e-03
 1.6402956e-07 3.8368413e-01 3.3271610e-07 2.0513457e-05 9.6342992e-03]","[[[0.0000000e+00 0.0000000e+00 1.0000000e+00 1.9743984e-22 0.0000000e+00
   0.0000000e+00 0.0000000e+00 3.2294183e-23 0.0000000e+00 0.0000000e+00]]]","[271.251279    28.6211838  207.25209245  75.79830313 648.63126338
 125.27372745  96.50831769  64.93564782 161.20433076 233.10342169
 196.32429382 194.70554973]"
897,sequential,3,2098,2,7,True,0.1883446,"[8.1158644e-01 4.1969241e-07 1.8834460e-01 1.7998369e-05 2.1211379e-06
 2.1483084e-09 1.0839205e-05 7.8758221e-06 2.5316258e-05 4.3309938e-06]","[[[0.0000000e+00 2.7879575e-25 2.6659148e-33 0.0000000e+00 0.0000000e+00
   7.2422940e-31 0.0000000e+00 1.0000000e+00 0.0000000e+00 0.0000000e+00]]]","[3.99836798e+02 1.75321132e+02 2.98342052e-01 2.08089797e+02
 7.79199479e+02 1.19372467e+02 1.34994082e+02 1.68421357e+02
 4.72338219e+02 4.07345762e+01 4.35920566e+01 1.68624854e+01]"
898,sequential,3,2098,2,6,True,0.1883446,"[8.1158644e-01 4.1969241e-07 1.8834460e-01 1.7998369e-05 2.1211379e-06
 2.1483084e-09 1.0839205e-05 7.8758221e-06 2.5316258e-05 4.3309938e-06]",[[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]]],"[ 51.11850829 130.90459959 241.49555796 169.77843035  49.67796269
  23.58154564 154.08234703 131.57138954 114.05213565 113.44718058
  71.09041536 190.44593213]"
899,sequential,3,4814,6,2,True,0.2763974,"[5.8632886e-01 8.7111490e-03 1.0339478e-04 1.0100779e-03 3.7532739e-02
 2.1048696e-05 2.7639741e-01 3.9327819e-02 4.6470779e-04 5.0102793e-02]","[[[0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00
   0.000000e+00 7.365745e-25 0.000000e+00 0.000000e+00 0.000000e+00]]]","[287.30922885 221.32068283  22.63520011  83.37663025  64.74843077
 146.23195494 218.28329454 129.64142185 155.6591567  187.42701817
  98.50684224 237.35924586]"
900,sequential,3,4163,9,7,True,0.10313544,"[6.63393795e-01 7.71643172e-05 5.09581878e-04 2.21601920e-03
 5.77150822e-05 9.11989808e-02 1.01243526e-01 3.16323973e-02
 6.53532147e-03 1.03135437e-01]","[[[0.0000000e+00 0.0000000e+00 0.0000000e+00 7.6862585e-27 0.0000000e+00
   0.0000000e+00 0.0000000e+00 1.0000000e+00 0.0000000e+00 0.0000000e+00]]]","[712.93660903  92.77439369 184.99973483 125.0228835  520.13514522
  79.14502473 240.62693389 170.13231968 413.60318338 227.45182193
  84.42317838 143.35485325]"
901,sequential,3,9779,2,9,True,0.2903405,"[7.0687544e-01 1.2369797e-07 2.9034051e-01 5.2814703e-06 1.8688455e-05
 5.5373908e-07 2.3442075e-05 1.0500769e-04 2.5806271e-03 5.0368060e-05]","[[[0.0000000e+00 6.0597421e-28 2.3343907e-24 0.0000000e+00 0.0000000e+00
   6.5042832e-12 0.0000000e+00 5.8676919e-25 0.0000000e+00 1.0000000e+00]]]","[695.54576498 101.33776159 108.94900477 101.48669875 214.35989755
  53.94002368  73.49622409  43.91550555 188.09109213  65.67600996
  38.13659629 128.74347077]"
902,sequential,3,9634,0,3,True,0.04953092,"[4.9530920e-02 6.6998446e-01 6.9455700e-03 5.1453087e-02 1.5870655e-06
 3.4442481e-05 6.8632668e-05 5.8168288e-02 1.6373087e-01 8.2187915e-05]","[[[0.0000000e+00 5.7747914e-04 9.8495295e-24 9.9942255e-01 0.0000000e+00
   2.9501617e-26 0.0000000e+00 3.6116403e-24 0.0000000e+00 0.0000000e+00]]]","[451.60105608 217.11150677 191.18015504 182.70118726 606.23290639
 190.98185322 223.05510707 179.73404565 538.90499159 118.84518841
  13.20948359  82.46230116]"
903,sequential,3,939,2,3,True,0.30224958,"[6.8734634e-01 2.5551759e-07 3.0224958e-01 7.0893811e-04 4.9006160e-10
 8.9524292e-06 1.1791135e-05 8.7233409e-03 7.7692981e-05 8.7314215e-04]","[[[0.0000000e+00 1.6411278e-30 2.5384616e-26 9.9999952e-01 3.7099900e-11
   5.2363674e-07 0.0000000e+00 1.0492540e-16 0.0000000e+00 1.4893262e-35]]]","[412.23540751  83.69599823 147.69500396  27.03970564 201.45756267
 252.70565162 116.81599618 184.29582426 505.14629329  79.7809819
  21.86710799 255.55954348]"
904,sequential,3,2118,6,5,True,0.1318114,"[6.6023940e-01 3.3788968e-02 1.1327909e-03 1.3033885e-02 8.5665293e-02
 2.9702456e-04 1.3181140e-01 5.2982114e-02 2.0649057e-02 4.0005438e-04]",[[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]]],"[112.88755606 191.40923646 240.24667937 184.75803343 648.06894941
 220.51100356 219.08025065 234.01188228  33.83647692 197.17684114
  97.33475555 155.21297995]"
905,sequential,3,1678,2,7,True,0.26516798,"[6.6391307e-01 1.5087559e-02 2.8036040e-01 5.2784664e-05 2.9439375e-06
 1.9328527e-05 9.4551309e-05 4.0342309e-02 3.1371976e-05 9.5772833e-05]","[[[0.00000000e+00 1.37775772e-23 1.51924249e-02 1.50502569e-22
   0.00000000e+00 1.03225864e-01 0.00000000e+00 8.81581724e-01
   0.00000000e+00 0.00000000e+00]]]","[718.86444245 162.37015011 139.66532322 165.02728498 131.11078541
 136.70901548  37.85646851  42.16833357  24.62917454 200.5646198
  58.46534938 189.20625176]"
906,sequential,3,2896,8,7,True,0.09652358,"[8.92624855e-01 4.99331804e-07 1.49046855e-05 7.19282689e-05
 4.98914545e-08 9.00360849e-03 6.16863952e-04 8.06353546e-06
 9.65235829e-02 1.13569340e-03]","[[[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.6880191e-15
   0.0000000e+00 0.0000000e+00 1.0000000e+00 0.0000000e+00 0.0000000e+00]]]","[6.94049380e+02 2.65973316e+00 1.01157058e+02 1.36961336e+02
 1.34929389e+02 2.30879875e+02 2.05087765e+02 3.98817139e+01
 7.91770472e+00 6.31181903e+01 1.21485013e+02 1.56476611e-03]"
907,sequential,3,1678,2,9,True,0.2803604,"[6.6391307e-01 1.5087559e-02 2.8036040e-01 5.2784664e-05 2.9439375e-06
 1.9328527e-05 9.4551309e-05 4.0342309e-02 3.1371976e-05 9.5772833e-05]","[[[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
   0.0000000e+00 0.0000000e+00 3.9553763e-16 0.0000000e+00 1.0000000e+00]]]","[767.55862922 104.238424    48.03743175  15.19042119  26.26779171
 166.98146956  18.72496423 193.04687613 768.79239464 211.94585501
  67.44995244 163.69299738]"
908,sequential,3,4163,9,5,True,0.10313544,"[6.63393795e-01 7.71643172e-05 5.09581878e-04 2.21601920e-03
 5.77150822e-05 9.11989808e-02 1.01243526e-01 3.16323973e-02
 6.53532147e-03 1.03135437e-01]","[[[0.00000e+00 0.00000e+00 1.70095e-34 0.00000e+00 0.00000e+00
   1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]]]","[715.90695711 105.668944   238.89944398  84.97390299  83.16900127
  15.04459797 177.55960529 144.33382529  39.59346645 137.00778403
 210.62183066 198.35491046]"
909,sequential,3,1678,2,5,True,0.2803604,"[6.6391307e-01 1.5087559e-02 2.8036040e-01 5.2784664e-05 2.9439375e-06
 1.9328527e-05 9.4551309e-05 4.0342309e-02 3.1371976e-05 9.5772833e-05]",[[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]]],"[127.54336518 229.97839631 234.02954392 152.59273836  61.78072524
 191.48970686 217.38439247 172.26191887 232.31842095  31.99899726
  14.61457226 105.71829456]"
910,sequential,3,2098,2,4,True,0.1883446,"[8.1158644e-01 4.1969241e-07 1.8834460e-01 1.7998369e-05 2.1211379e-06
 2.1483084e-09 1.0839205e-05 7.8758221e-06 2.5316258e-05 4.3309938e-06]","[[[0.00000000e+00 7.45732302e-24 0.00000000e+00 0.00000000e+00
   1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00940006e-10
   0.00000000e+00 0.00000000e+00]]]","[422.49321419 126.75258152 129.9334431  160.49404113 203.95931359
  43.57962672 185.53526686  24.32626887 635.58460002  91.85857181
 230.01676222  46.08281502]"
911,sequential,3,1984,2,7,True,0.007067036,"[9.9110126e-01 2.5196633e-07 7.0670359e-03 1.4713846e-06 1.7774031e-06
 7.6659384e-10 1.2398995e-03 5.5490009e-04 3.0590185e-05 2.8691672e-06]",[[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]]],"[ 83.35207276 233.64050112 229.83555721 166.86648763 227.05628535
 196.30263714 241.76354727  66.51905496  33.2543452  186.78098513
 197.07654866 137.59147496]"
912,sequential,3,2118,6,2,True,0.1318114,"[6.6023940e-01 3.3788968e-02 1.1327909e-03 1.3033885e-02 8.5665293e-02
 2.9702456e-04 1.3181140e-01 5.2982114e-02 2.0649057e-02 4.0005438e-04]","[[[0.0000000e+00 0.0000000e+00 1.0000000e+00 0.0000000e+00 0.0000000e+00
   1.6196705e-09 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]]]","[447.66701609  58.00958989 215.84715481 125.20337643 223.24624754
 143.91072842 174.59151561 196.7434989  238.64177061 222.06881924
 164.48365337 248.18269413]"
913,sequential,3,6011,3,7,True,0.070878044,"[5.3774792e-01 9.4990173e-05 7.2037306e-05 7.0878044e-02 7.0260153e-10
 2.4874981e-03 3.6735010e-08 7.4672103e-06 2.3522135e-04 3.8847688e-01]",[[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]]],"[281.14605896 189.50512727 150.42179017 132.78145191  24.44253009
 163.94122019 204.65541522 101.56126341 497.34718095 211.02322697
 143.81643354  64.12633926]"
914,sequential,3,9779,2,3,True,0.2903405,"[7.0687544e-01 1.2369797e-07 2.9034051e-01 5.2814703e-06 1.8688455e-05
 5.5373908e-07 2.3442075e-05 1.0500769e-04 2.5806271e-03 5.0368060e-05]","[[[0.0000000e+00 0.0000000e+00 8.0486378e-37 1.0000000e+00 2.4431728e-33
   0.0000000e+00 0.0000000e+00 5.0000911e-13 5.6966431e-35 0.0000000e+00]]]","[673.08585888 178.7190871  124.99188592 232.42115788 221.10066997
 170.26954322 120.79693622 234.71496752 674.28028209 135.98894706
 205.81059626  37.07615963]"
915,sequential,3,9634,0,1,True,0.04953092,"[4.9530920e-02 6.6998446e-01 6.9455700e-03 5.1453087e-02 1.5870655e-06
 3.4442481e-05 6.8632668e-05 5.8168288e-02 1.6373087e-01 8.2187915e-05]",[[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]]],"[267.53466818  87.77284564 229.29277697 168.13486518 142.5901042
 148.20296386 255.12971761 240.64011906  29.02990301 172.34562331
 216.58920513 182.32632137]"
916,sequential,3,4814,6,7,True,0.2763974,"[5.8632886e-01 8.7111490e-03 1.0339478e-04 1.0100779e-03 3.7532739e-02
 2.1048696e-05 2.7639741e-01 3.9327819e-02 4.6470779e-04 5.0102793e-02]","[[[0.0000000e+00 2.0866334e-26 8.2487793e-38 6.4315754e-11 0.0000000e+00
   6.5326320e-19 0.0000000e+00 1.0000000e+00 0.0000000e+00 0.0000000e+00]]]","[262.4385908  189.28152286  52.38747231 206.25633018 312.33989279
 191.66600752 226.96210351 175.29557641 233.24962707  25.67063063
   3.15961241  63.31478895]"
917,sequential,3,9768,2,2,False,-0.97684133,"[9.6760398e-01 1.0580884e-06 2.3158668e-02 3.1423251e-04 1.0523704e-06
 1.4376479e-03 1.4421284e-04 1.3017294e-04 6.2395381e-03 9.6939068e-04]",[[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]]],"[  8.57944225  91.04489409 169.68962223 160.20074474 474.2832838
   7.67332401 219.39726268 165.72929289 342.88132723 200.48070521
  97.48168451 102.42508943]"
918,sequential,3,9779,2,6,True,0.2903405,"[7.0687544e-01 1.2369797e-07 2.9034051e-01 5.2814703e-06 1.8688455e-05
 5.5373908e-07 2.3442075e-05 1.0500769e-04 2.5806271e-03 5.0368060e-05]","[[[0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
   3.042338e-35 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00]]]","[539.99962616 135.79495091 157.32602107 106.20220505 402.46257484
 250.28065609  75.97330898 149.8997594  367.76993272 187.67748483
 234.17093602 124.34599814]"
919,sequential,3,2648,9,5,True,0.055251542,"[8.9378810e-01 2.1169120e-05 3.4960795e-03 9.1764319e-04 4.0542443e-07
 4.2164735e-02 3.0267931e-06 8.4251090e-04 3.5146764e-03 5.5251542e-02]","[[[0.0000000e+00 0.0000000e+00 3.6270928e-28 2.9049787e-01 0.0000000e+00
   7.0950210e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.4219218e-14]]]","[209.46365558 213.99619999  15.51702585 184.70189083 639.34710627
  30.01795703 214.75450394  92.35572506 115.79991594  37.68923242
 167.14655378 213.80181043]"
920,sequential,3,2098,2,7,True,0.1883446,"[8.1158644e-01 4.1969241e-07 1.8834460e-01 1.7998369e-05 2.1211379e-06
 2.1483084e-09 1.0839205e-05 7.8758221e-06 2.5316258e-05 4.3309938e-06]","[[[0.0000000e+00 0.0000000e+00 0.0000000e+00 3.3791322e-05 0.0000000e+00
   0.0000000e+00 0.0000000e+00 9.9996626e-01 0.0000000e+00 0.0000000e+00]]]","[143.07659091 224.18660141 230.33840504 168.20042995 496.89219563
   5.33038373 110.75873117 130.41236787 189.29086013 156.23465507
 105.35320903 128.29857327]"
921,sequential,3,3558,5,7,True,6.9613714e-05,"[9.9979585e-01 3.0585111e-06 4.1192401e-05 6.7246387e-05 3.2782879e-10
 6.9613714e-05 1.0893197e-05 4.8536349e-06 3.1849588e-06 4.1351550e-06]","[[[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
   0.0000000e+00 3.1364965e-01 6.8635035e-01 0.0000000e+00 8.2812015e-25]]]","[351.62642273 251.80246081 115.24119218 167.84258391 106.46762775
 179.1502466  197.67677983  39.46701691 762.10276142 229.54602826
 215.83764274   6.40625636]"
922,sequential,3,6011,3,8,True,0.070878044,"[5.3774792e-01 9.4990173e-05 7.2037306e-05 7.0878044e-02 7.0260153e-10
 2.4874981e-03 3.6735010e-08 7.4672103e-06 2.3522135e-04 3.8847688e-01]","[[[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
   3.9178954e-23 0.0000000e+00 0.0000000e+00 1.0000000e+00 0.0000000e+00]]]","[136.41994483  99.7871639  130.16513945 249.49431365 167.9838522
 168.01430829  69.04449393  56.59147894 666.42811833 211.81758714
 165.46054116 204.99403836]"
923,sequential,3,4163,9,7,True,0.10313544,"[6.63393795e-01 7.71643172e-05 5.09581878e-04 2.21601920e-03
 5.77150822e-05 9.11989808e-02 1.01243526e-01 3.16323973e-02
 6.53532147e-03 1.03135437e-01]","[[[0.0000000e+00 0.0000000e+00 7.2224224e-33 0.0000000e+00 0.0000000e+00
   6.8650845e-31 0.0000000e+00 1.0000000e+00 0.0000000e+00 0.0000000e+00]]]","[698.51515981  91.46654407  31.38171578 130.87186396 316.68134033
  26.87124662 174.55413596  17.07780625 175.33260098  68.03767615
 167.44505496 135.24919843]"
924,sequential,3,2073,5,8,True,0.219161,"[7.0036775e-01 9.3503459e-06 6.9682960e-06 8.3299754e-03 7.6298129e-06
 2.1916100e-01 7.0149206e-02 5.7331071e-04 9.4418891e-04 4.5056228e-04]","[[[0.0000000e+00 0.0000000e+00 3.8928548e-29 1.2738724e-38 0.0000000e+00
   7.6589405e-37 0.0000000e+00 0.0000000e+00 1.0000000e+00 0.0000000e+00]]]","[167.34245019 189.02353199  47.49274307  67.7021956  119.81951835
  79.2523934  235.59572279 159.00184875 684.82186722 187.89848268
 180.57586351 145.45207733]"
925,sequential,3,2896,8,2,True,0.09652358,"[8.92624855e-01 4.99331804e-07 1.49046855e-05 7.19282689e-05
 4.98914545e-08 9.00360849e-03 6.16863952e-04 8.06353546e-06
 9.65235829e-02 1.13569340e-03]","[[[0.0000000e+00 3.6714694e-03 9.9632853e-01 0.0000000e+00 0.0000000e+00
   0.0000000e+00 5.6106979e-34 0.0000000e+00 0.0000000e+00 0.0000000e+00]]]","[610.16598311 189.83092894  55.26614915 170.89781594 408.27257667
 119.18724773 180.06272877 219.72313468 601.80898756 208.02931222
  71.18318719 239.72290723]"
926,sequential,3,2293,9,5,True,-0.0641,"[6.0114592e-01 1.6747143e-09 3.0664592e-06 5.0782858e-09 5.5115446e-03
 1.6402956e-07 3.8368413e-01 3.3271610e-07 2.0513457e-05 9.6342992e-03]","[[[0.0000000e+00 0.0000000e+00 1.9758901e-17 0.0000000e+00 0.0000000e+00
   9.2626572e-01 0.0000000e+00 8.2350946e-27 0.0000000e+00 7.3734298e-02]]]","[679.41973192 115.84858793 151.33043308  52.11425329 217.10398798
 135.4327533  162.64613128  94.80581551 652.9514358   99.24328475
 246.6157391   91.37242847]"
927,sequential,3,6011,3,2,True,0.070878044,"[5.3774792e-01 9.4990173e-05 7.2037306e-05 7.0878044e-02 7.0260153e-10
 2.4874981e-03 3.6735010e-08 7.4672103e-06 2.3522135e-04 3.8847688e-01]","[[[0.00000000e+00 1.30683464e-09 1.00000000e+00 3.47280148e-21
   0.00000000e+00 1.00882445e-29 6.17494630e-36 1.61635854e-36
   1.13063691e-20 0.00000000e+00]]]","[553.37642749  27.57053097 135.67804779  98.45274511 509.64174745
 110.85078234  36.34638054 104.64774171 434.56182021  17.56102867
 116.66333541 221.80015236]"
928,sequential,3,9779,2,2,False,-0.70965946,"[7.0687544e-01 1.2369797e-07 2.9034051e-01 5.2814703e-06 1.8688455e-05
 5.5373908e-07 2.3442075e-05 1.0500769e-04 2.5806271e-03 5.0368060e-05]",[[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]]],"[452.30706963 128.01548726  78.42049465 156.17968083 327.93768279
  25.76775402  62.23710525 202.09545831  44.7837565  238.91792623
  79.79685095  44.9167308 ]"
929,sequential,3,2293,9,7,True,0.009634299,"[6.0114592e-01 1.6747143e-09 3.0664592e-06 5.0782858e-09 5.5115446e-03
 1.6402956e-07 3.8368413e-01 3.3271610e-07 2.0513457e-05 9.6342992e-03]","[[[0.0000000e+00 0.0000000e+00 0.0000000e+00 9.2121627e-21 0.0000000e+00
   1.4317768e-32 7.0573585e-23 1.0000000e+00 0.0000000e+00 0.0000000e+00]]]","[ 38.00217838 140.48479578 182.0801137  143.78375794 466.78587339
 200.69427193  58.82857156 148.5541468   83.6279898  227.18321467
 239.2689111  227.25111555]"
930,sequential,3,4814,6,7,True,0.2763974,"[5.8632886e-01 8.7111490e-03 1.0339478e-04 1.0100779e-03 3.7532739e-02
 2.1048696e-05 2.7639741e-01 3.9327819e-02 4.6470779e-04 5.0102793e-02]",[[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]]],"[272.18223414 206.50922023 132.05033335 157.77763799 632.25023734
   8.40785175 175.04676261  43.84062359 764.47261213 221.43785869
 251.31771217  37.87656492]"
931,sequential,3,4163,9,3,True,0.10313544,"[6.63393795e-01 7.71643172e-05 5.09581878e-04 2.21601920e-03
 5.77150822e-05 9.11989808e-02 1.01243526e-01 3.16323973e-02
 6.53532147e-03 1.03135437e-01]",[[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]]],"[143.90084068 235.99520654 189.15913567  91.22207999 421.01688996
  46.06470077 235.81426406 123.68069107 479.53638546  24.58001702
 168.91137313  29.3753029 ]"
932,sequential,3,4163,9,8,True,0.10313544,"[6.63393795e-01 7.71643172e-05 5.09581878e-04 2.21601920e-03
 5.77150822e-05 9.11989808e-02 1.01243526e-01 3.16323973e-02
 6.53532147e-03 1.03135437e-01]","[[[1.9131640e-14 1.5392888e-33 2.2276488e-01 3.4055350e-09 0.0000000e+00
   1.4741757e-05 2.5110235e-30 1.1282742e-19 7.7722037e-01 0.0000000e+00]]]","[700.98054214  89.21963217  67.44325436  28.66529966 684.4291724
 167.43888106 164.13104851 103.10415546 202.20242258  69.41650331
  41.14534865 249.49477067]"
933,sequential,3,2118,6,4,True,0.1318114,"[6.6023940e-01 3.3788968e-02 1.1327909e-03 1.3033885e-02 8.5665293e-02
 2.9702456e-04 1.3181140e-01 5.2982114e-02 2.0649057e-02 4.0005438e-04]","[[[0.0000000e+00 5.6733849e-16 3.5667734e-12 4.1765724e-19 1.0000000e+00
   1.1348009e-30 0.0000000e+00 1.2539601e-08 0.0000000e+00 0.0000000e+00]]]","[371.95312485 185.6686092   60.99329457 150.53954359 226.35151541
  48.34521916  41.66289266  84.53367276 590.67616231 245.72484813
  37.80669602  66.70182542]"
934,sequential,3,1678,2,6,True,0.2803604,"[6.6391307e-01 1.5087559e-02 2.8036040e-01 5.2784664e-05 2.9439375e-06
 1.9328527e-05 9.4551309e-05 4.0342309e-02 3.1371976e-05 9.5772833e-05]","[[[0.0000000e+00 0.0000000e+00 1.1667411e-12 0.0000000e+00 0.0000000e+00
   0.0000000e+00 1.0000000e+00 0.0000000e+00 7.2293063e-35 0.0000000e+00]]]","[767.21749913 236.14449778 193.01703129 146.02360322 688.33552195
  21.54342126 170.07709297  18.57517551 473.97410918 160.87324517
 196.87904331   0.87954925]"
935,sequential,3,9779,2,1,True,0.2903405,"[7.0687544e-01 1.2369797e-07 2.9034051e-01 5.2814703e-06 1.8688455e-05
 5.5373908e-07 2.3442075e-05 1.0500769e-04 2.5806271e-03 5.0368060e-05]","[[[0.0000000e+00 1.0000000e+00 2.3248875e-19 0.0000000e+00 0.0000000e+00
   2.5779967e-10 3.0393982e-31 0.0000000e+00 0.0000000e+00 0.0000000e+00]]]","[ 84.17701725 154.17792257  89.48933822  13.89299126 237.62449487
 114.17986648 111.38057882 196.29159733 608.88434959 181.54501662
  86.71321529 106.40528523]"
936,sequential,3,9634,0,7,True,0.04953092,"[4.9530920e-02 6.6998446e-01 6.9455700e-03 5.1453087e-02 1.5870655e-06
 3.4442481e-05 6.8632668e-05 5.8168288e-02 1.6373087e-01 8.2187915e-05]","[[[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
   4.1072504e-38 0.0000000e+00 1.0000000e+00 0.0000000e+00 0.0000000e+00]]]","[263.06137024 171.1988784  228.55350718 167.24815992 526.84932411
 197.60508411 248.53566445  91.35859014 344.39185342 137.38720445
 233.98690831 127.16503552]"
937,sequential,3,2118,6,5,True,0.1318114,"[6.6023940e-01 3.3788968e-02 1.1327909e-03 1.3033885e-02 8.5665293e-02
 2.9702456e-04 1.3181140e-01 5.2982114e-02 2.0649057e-02 4.0005438e-04]",[[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]]],"[420.81660266 216.08189994 254.89087291 105.08877573 321.07467546
 107.50633168 205.98882488 197.55430835  35.03367551  14.59925281
 141.20557333 201.30315183]"
938,sequential,3,4814,6,5,True,0.2763974,"[5.8632886e-01 8.7111490e-03 1.0339478e-04 1.0100779e-03 3.7532739e-02
 2.1048696e-05 2.7639741e-01 3.9327819e-02 4.6470779e-04 5.0102793e-02]",[[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]]],"[566.12896437  24.61276867 209.89973112  73.39850784 138.12017196
 201.57584098 191.46267651  81.74208244 699.2580462  246.95309954
 105.64823229  13.84062827]"
939,sequential,3,2293,9,7,True,0.009634299,"[6.0114592e-01 1.6747143e-09 3.0664592e-06 5.0782858e-09 5.5115446e-03
 1.6402956e-07 3.8368413e-01 3.3271610e-07 2.0513457e-05 9.6342992e-03]",[[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]]],"[542.53277996 244.86406085 184.41246929 201.54083902 171.65486204
 112.16691014 156.17261927 188.54948092 778.72093058 152.53376913
 253.10400074 251.9568876 ]"
